set,group,exam,instance,NC,RF,RS,model,heuristic,config,dominance,solved,makespan,time,expand_number,generated_number,depth,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned,run_date,machine,source_file
j90,8,8,j908_8,1.5,0.5,1.0,TT,LBCS,ttdr,True,True,68,200.536,1349535,9809583,93,889399,13045936,576,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,9,j908_9,1.5,0.5,1.0,TT,LBCS,ttdr,True,True,97,26.9343,430823,1678419,93,153045,2612326,4591,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,8,10,j908_10,1.5,0.5,1.0,TT,LBCS,ttdr,True,False,,300.0,5926745,10622246,,1812826,45535066,17402,10725,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,1,j909_1,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,757351,12927023,,552973,473882,461421,435,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,2,j909_2,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,657226,10843067,,388472,470166,77085,204,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,3,j909_3,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,982517,12800853,,871827,1199343,390878,1105,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,4,j909_4,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,842995,12988474,,980848,515949,464488,3862,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,5,j909_5,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,860545,13282803,,1026356,670104,108441,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,6,j909_6,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,896294,12707775,,1066724,846511,73537,75,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,7,j909_7,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.001,748668,12615016,,831767,368568,207589,237,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,8,j909_8,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,952922,12771137,,902952,1062607,385060,1,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,9,j909_9,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,781325,13271875,,605405,439869,190042,27045,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,9,10,j909_10,1.5,0.75,0.2,TT,LBCS,ttdr,True,False,,300.0,772890,11043603,,401424,484038,246739,1349,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,1,j9010_1,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,962603,14644409,,1499754,1215370,997060,420,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,2,j9010_2,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,1298881,16015807,,2569569,1696278,263839,64,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,3,j9010_3,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,849689,5958783,,535283,789442,45006,614,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,4,j9010_4,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,804441,10157715,,546536,1177523,9037,2,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,5,j9010_5,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,1576211,15208712,,2371975,4309659,33080,10,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,6,j9010_6,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.001,1081645,8112911,,679304,1715780,67149,2037,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,7,j9010_7,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,1036121,9857984,,735475,1577538,29374,427,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,8,j9010_8,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.0,883790,10210378,,563391,967716,28133,8,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,9,j9010_9,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.004,490771,4552027,,296639,413455,24110,68,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,10,10,j9010_10,1.5,0.75,0.5,TT,LBCS,ttdr,True,False,,300.002,909524,9795708,,894029,1189098,15906,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,1,j9011_1,1.5,0.75,0.7,TT,LBCS,ttdr,True,False,,300.002,793655,3989836,,349877,1129791,6396,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,2,j9011_2,1.5,0.75,0.7,TT,LBCS,ttdr,True,True,99,5.51077,29891,260756,93,16928,45445,379,4,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,3,j9011_3,1.5,0.75,0.7,TT,LBCS,ttdr,True,True,69,8.25107,58175,529343,93,116493,78158,2556,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,4,j9011_4,1.5,0.75,0.7,TT,LBCS,ttdr,True,True,64,2.20157,10817,114052,93,14612,14098,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,5,j9011_5,1.5,0.75,0.7,TT,LBCS,ttdr,True,True,81,19.8495,196231,989316,93,85937,666121,359,615,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,6,j9011_6,1.5,0.75,0.7,TT,LBCS,ttdr,True,False,,300.0,983184,11244053,,1354539,1455686,11468,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,7,j9011_7,1.5,0.75,0.7,TT,LBCS,ttdr,True,False,,300.0,3896289,12103163,,2180584,30716393,150701,252,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,8,j9011_8,1.5,0.75,0.7,TT,LBCS,ttdr,True,False,,300.0,536926,5239123,,559700,716020,1322,14,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,9,j9011_9,1.5,0.75,0.7,TT,LBCS,ttdr,True,False,,300.0,2220095,16524659,,1605253,11877381,114245,107,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,11,10,j9011_10,1.5,0.75,0.7,TT,LBCS,ttdr,True,False,,300.0,1134146,12041292,,1059069,1918398,81195,124,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,1,j9012_1,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,4394362,11921599,,1367905,39831325,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,2,j9012_2,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,3557256,12979013,,3356757,43787633,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,3,j9012_3,1.5,0.75,1.0,TT,LBCS,ttdr,True,True,93,5.31266,64058,257358,93,41373,466539,4,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,4,j9012_4,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,2112019,14277738,,1451486,17123684,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,5,j9012_5,1.5,0.75,1.0,TT,LBCS,ttdr,True,True,83,113.37,2666565,5346576,93,812076,22101727,2,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,6,j9012_6,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,4557781,11956916,,1348850,39951711,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,7,j9012_7,1.5,0.75,1.0,TT,LBCS,ttdr,True,True,77,134.162,2657753,5821788,93,2226978,30700071,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,8,j9012_8,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,5111462,15087995,,1693686,44822730,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,9,j9012_9,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,3715986,13129969,,954217,45616328,16,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,12,10,j9012_10,1.5,0.75,1.0,TT,LBCS,ttdr,True,False,,300.0,2586923,12763414,,5202327,19415844,33458,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,1,j9013_1,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,771010,10279944,,382263,139686,108083,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,2,j9013_2,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,751303,11610811,,418612,257574,5128,3,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,3,j9013_3,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,708630,10282304,,545305,275501,132580,16,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,4,j9013_4,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,710890,11385382,,570733,236608,13313,3,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,5,j9013_5,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,680640,11489849,,407507,266206,15427,4,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,6,j9013_6,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,689140,11429355,,442915,428375,10867,2,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,7,j9013_7,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,754154,11174293,,283597,238174,171911,20,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,8,j9013_8,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,643103,10733532,,406687,248530,257983,1283,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,9,j9013_9,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.0,692687,11152051,,733740,206347,72234,496,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,13,10,j9013_10,1.5,1.0,0.2,TT,LBCS,ttdr,True,False,,300.001,674201,11945494,,280765,165716,73874,12,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,1,j9014_1,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,1010341,13631223,,853928,541084,12516,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,2,j9014_2,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.001,689175,8574673,,432996,355310,17319,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,3,j9014_3,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,1010248,12096697,,723950,809342,66920,37,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,4,j9014_4,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,790460,10041621,,443715,285235,1075,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,5,j9014_5,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,936951,10801641,,912258,1374503,12451,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,6,j9014_6,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,841032,8214564,,1012938,657883,82410,1440,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,7,j9014_7,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.001,573420,5091739,,447063,725958,6034,16,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,8,j9014_8,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,869089,9941654,,1304574,402504,61604,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,9,j9014_9,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,740423,10677770,,802818,235167,17224,285,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,14,10,j9014_10,1.5,1.0,0.5,TT,LBCS,ttdr,True,False,,300.0,1001008,14281898,,1439614,670260,37128,1,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,1,j9015_1,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.001,463131,5646277,,558746,393898,16497,58,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,2,j9015_2,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.001,779935,6897120,,635774,2377916,9048,121,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,3,j9015_3,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.0,723905,8087426,,605559,780954,227205,1379,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,4,j9015_4,1.5,1.0,0.7,TT,LBCS,ttdr,True,True,92,8.25599,71114,379757,93,45126,294598,302,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,5,j9015_5,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.0,913393,6960991,,761996,1124953,56677,141,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,6,j9015_6,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.0,727178,8450441,,605889,481458,3055,1,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,7,j9015_7,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.0,1033981,9889464,,1059527,1978121,9897,21,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,8,j9015_8,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.001,670858,3620438,,350115,1439140,973,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,9,j9015_9,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.0,561503,7026600,,461682,425935,5445,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,15,10,j9015_10,1.5,1.0,0.7,TT,LBCS,ttdr,True,False,,300.0,859702,10497393,,1724365,1092483,476,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,1,j9016_1,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,3887413,11426114,,3048644,33509568,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,2,j9016_2,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,3218871,11422419,,315979,30827611,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,3,j9016_3,1.5,1.0,1.0,TT,LBCS,ttdr,True,True,73,5.41347,28831,207071,93,32541,183549,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,4,j9016_4,1.5,1.0,1.0,TT,LBCS,ttdr,True,True,69,7.12285,66932,370661,93,54769,362549,2,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,5,j9016_5,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,2249527,12701337,,4318197,16487526,6119,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,6,j9016_6,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,2311474,12436417,,1247228,19794690,1,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,7,j9016_7,1.5,1.0,1.0,TT,LBCS,ttdr,True,True,65,78.8031,873750,3332460,93,965204,6707832,7,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,8,j9016_8,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,4650354,13068488,,2559195,43616081,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,9,j9016_9,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,1118218,7914762,,1043542,4534837,4021,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,16,10,j9016_10,1.5,1.0,1.0,TT,LBCS,ttdr,True,False,,300.0,3189792,11975877,,1452418,28115903,0,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,1,j9017_1,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1493122,15602011,,1714800,3526798,196464,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,2,j9017_2,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1531467,15487992,,766870,6288516,1038025,1396,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,3,j9017_3,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1152478,13328497,,705495,2935574,216673,964,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,4,j9017_4,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,2515923,13600272,,1720711,8516960,246782,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,5,j9017_5,1.8,0.25,0.2,TT,LBCS,ttdr,True,True,113,119.514,720487,4417481,93,464627,2220440,216420,29896,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,6,j9017_6,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1641423,14669525,,775025,4601930,329651,8411,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,7,j9017_7,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1883977,14953005,,2570731,6950264,205001,174,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,8,j9017_8,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,3362093,22276315,,3786780,12553392,928596,2,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,9,j9017_9,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,2185767,13373959,,1581916,8265463,725841,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,17,10,j9017_10,1.8,0.25,0.2,TT,LBCS,ttdr,True,False,,300.0,1559833,13037319,,1875775,3284415,539571,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,1,j9018_1,1.8,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,4919068,21846996,,3333907,19868195,2205053,1152,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,2,j9018_2,1.8,0.25,0.5,TT,LBCS,ttdr,True,True,94,101.225,1135862,6470980,93,760268,3809386,45799,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,3,j9018_3,1.8,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,1940017,15641557,,2431679,12176635,214830,3312,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,4,j9018_4,1.8,0.25,0.5,TT,LBCS,ttdr,True,True,98,241.697,3213422,13410861,93,2623495,22008652,1145074,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,5,j9018_5,1.8,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,2658013,17937771,,1918630,11577935,207793,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,6,j9018_6,1.8,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,2292162,16580386,,1460984,13685187,65306,480,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,7,j9018_7,1.8,0.25,0.5,TT,LBCS,ttdr,True,True,73,82.1434,813620,4816206,93,1073864,3954250,155333,324,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,8,j9018_8,1.8,0.25,0.5,TT,LBCS,ttdr,True,True,92,5.53539,42031,261050,93,36526,192651,4833,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
j90,18,9,j9018_9,1.8,0.25,0.5,TT,LBCS,ttdr,True,False,,300.0,4066339,14856222,,2887762,29944711,461954,0,2026-07-29,university,data/university_compute_real_final_resluts/tt/2026-07-29_j90_g1-48_e1-10_tt_j90_ttdr_lbcs.csv
