group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
26,3,0.00534583,True,58,92,405,33,TT,j30,LBIP0_DP,0,0,0,0
26,4,0.0237364,True,62,771,4220,33,TT,j30,LBIP0_DP,0,0,0,0
26,5,300,False,0,33368021,86904768,0,TT,j30,LBIP0_DP,0,0,0,0
26,6,0.390526,True,53,18615,88334,33,TT,j30,LBIP0_DP,0,0,0,0
26,7,0.00382654,True,56,89,409,33,TT,j30,LBIP0_DP,0,0,0,0
26,8,0.279544,True,66,15080,57723,33,TT,j30,LBIP0_DP,0,0,0,0
26,9,0.826923,True,43,38282,193761,33,TT,j30,LBIP0_DP,0,0,0,0
26,10,6.1281,True,49,255198,1411809,33,TT,j30,LBIP0_DP,0,0,0,0
27,1,0.00123499,True,43,35,159,33,TT,j30,LBIP0_DP,0,0,0,0
27,2,0.00248795,True,58,33,140,33,TT,j30,LBIP0_DP,0,0,0,0
27,3,0.00301726,True,60,51,180,33,TT,j30,LBIP0_DP,0,0,0,0
27,4,0.00270417,True,64,51,157,33,TT,j30,LBIP0_DP,0,0,0,0
27,5,0.0167509,True,49,435,1808,33,TT,j30,LBIP0_DP,0,0,0,0
27,6,0.000770657,True,59,37,130,33,TT,j30,LBIP0_DP,0,0,0,0
27,7,0.222841,True,49,14357,66599,33,TT,j30,LBIP0_DP,0,0,0,0
27,8,0.00146803,True,66,38,147,33,TT,j30,LBIP0_DP,0,0,0,0
27,9,0.00209289,True,55,33,116,33,TT,j30,LBIP0_DP,0,0,0,0
27,10,0.0024388,True,62,33,136,33,TT,j30,LBIP0_DP,0,0,0,0
28,1,0.00285093,True,69,41,168,33,TT,j30,LBIP0_DP,0,0,0,0
28,2,0.0021893,True,57,33,122,33,TT,j30,LBIP0_DP,0,0,0,0
28,3,0.00411689,True,40,92,300,33,TT,j30,LBIP0_DP,0,0,0,0
28,4,0.00242023,True,49,33,137,33,TT,j30,LBIP0_DP,0,0,0,0
28,5,0.00148146,True,73,33,123,33,TT,j30,LBIP0_DP,0,0,0,0
28,6,0.0113578,True,55,543,1813,33,TT,j30,LBIP0_DP,0,0,0,0
28,7,0.000931644,True,48,33,122,33,TT,j30,LBIP0_DP,0,0,0,0
28,8,0.00207694,True,53,33,143,33,TT,j30,LBIP0_DP,0,0,0,0
28,9,0.010707,True,62,320,1063,33,TT,j30,LBIP0_DP,0,0,0,0
28,10,0.00173597,True,59,33,121,33,TT,j30,LBIP0_DP,0,0,0,0
29,1,300,False,0,12500195,62833213,0,TT,j30,LBIP0_DP,0,0,0,0
29,2,300,False,0,10343602,55833830,0,TT,j30,LBIP0_DP,0,0,0,0
29,3,300,False,0,11051455,57849885,0,TT,j30,LBIP0_DP,0,0,0,0
29,4,304.303,False,0,12403175,55780165,0,TT,j30,LBIP0_DP,0,0,0,0
29,5,300,False,0,10737255,54390361,0,TT,j30,LBIP0_DP,0,0,0,0
29,6,300,False,0,11609410,57407066,0,TT,j30,LBIP0_DP,0,0,0,0
29,7,300,False,0,11631623,55426244,0,TT,j30,LBIP0_DP,0,0,0,0
29,8,300,False,0,8695708,54155775,0,TT,j30,LBIP0_DP,0,0,0,0
29,9,300,False,0,10499273,56428523,0,TT,j30,LBIP0_DP,0,0,0,0
29,10,300,False,0,15090430,58019447,0,TT,j30,LBIP0_DP,0,0,0,0
30,1,300,False,0,12759023,59676161,0,TT,j30,LBIP0_DP,0,0,0,0
30,2,70.5524,True,68,3522872,14768698,33,TT,j30,LBIP0_DP,0,0,0,0
30,3,78.2766,True,55,5158831,18835253,33,TT,j30,LBIP0_DP,0,0,0,0
30,4,9.87611,True,53,540207,2191745,33,TT,j30,LBIP0_DP,0,0,0,0
30,5,1.32675,True,54,65274,292859,33,TT,j30,LBIP0_DP,0,0,0,0
30,6,275.256,True,62,15368111,61097073,33,TT,j30,LBIP0_DP,0,0,0,0
30,7,2.49957,True,68,138940,575253,33,TT,j30,LBIP0_DP,0,0,0,0
30,8,83.8848,True,46,3577546,17992798,33,TT,j30,LBIP0_DP,0,0,0,0
30,9,8.39667,True,46,351516,1817021,33,TT,j30,LBIP0_DP,0,0,0,0
30,10,103.992,True,53,5291371,23597390,33,TT,j30,LBIP0_DP,0,0,0,0
31,1,0.00483974,True,43,140,632,33,TT,j30,LBIP0_DP,0,0,0,0
31,2,0.0025994,True,63,33,143,33,TT,j30,LBIP0_DP,0,0,0,0
31,3,0.00271171,True,58,37,153,33,TT,j30,LBIP0_DP,0,0,0,0
31,4,0.00766896,True,50,106,505,33,TT,j30,LBIP0_DP,0,0,0,0
31,5,3.35638,True,52,258486,870975,33,TT,j30,LBIP0_DP,0,0,0,0
31,6,0.00774252,True,53,90,485,33,TT,j30,LBIP0_DP,0,0,0,0
