group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
27,8,0.0408158,True,88,464,2765,63,TT,j60,LBCS_DP,214,408,0,0
27,9,0.187667,True,76,2279,14451,63,TT,j60,LBCS_DP,1419,3662,7,0
27,10,2.98919,True,57,36819,225146,63,TT,j60,LBCS_DP,28802,61979,1628,0
28,1,0.198737,True,92,4884,11772,63,TT,j60,LBCS_DP,2890,21036,8,0
28,2,1.55513,True,64,23982,117101,63,TT,j60,LBCS_DP,14640,63027,364,0
28,3,0.269589,True,72,5860,19981,63,TT,j60,LBCS_DP,2649,14614,354,0
28,4,0.232441,True,84,6389,14168,63,TT,j60,LBCS_DP,1586,32615,51,0
28,5,0.108759,True,71,1839,7856,63,TT,j60,LBCS_DP,1767,6399,0,0
28,6,0.0779985,True,89,1550,6127,63,TT,j60,LBCS_DP,759,3087,24,0
28,7,0.509976,True,75,15785,33715,63,TT,j60,LBCS_DP,7365,92370,0,0
28,8,0.47414,True,62,5511,34248,63,TT,j60,LBCS_DP,2501,11859,299,19
28,9,0.658736,True,74,12071,40588,63,TT,j60,LBCS_DP,6515,56928,64,0
28,10,0.206212,True,74,2276,12799,63,TT,j60,LBCS_DP,1432,5115,0,0
29,1,300,False,0,898007,7318638,0,TT,j60,LBCS_DP,297571,255386,109559,1748
29,2,300.001,False,0,734682,5804355,0,TT,j60,LBCS_DP,341485,240209,48108,0
29,3,300.001,False,0,710569,7090622,0,TT,j60,LBCS_DP,153797,148778,64997,4041
29,4,300.001,False,0,816662,7422547,0,TT,j60,LBCS_DP,201348,182256,211616,3241
29,5,300,False,0,1062194,9282696,0,TT,j60,LBCS_DP,452110,347432,89309,1977
29,6,300,False,0,882952,7988651,0,TT,j60,LBCS_DP,387072,268553,89194,984
29,7,300.001,False,0,1086919,8444623,0,TT,j60,LBCS_DP,408542,248537,102142,816
29,8,300.953,False,0,773548,8624438,0,TT,j60,LBCS_DP,222253,216587,235819,20018
29,9,300,False,0,750265,6977918,0,TT,j60,LBCS_DP,292256,110946,206185,24096
29,10,300,False,0,1009221,10251414,0,TT,j60,LBCS_DP,543352,237774,261692,51730
30,1,300,False,0,745924,5138212,0,TT,j60,LBCS_DP,619141,156664,69828,6
30,2,300,False,0,826610,7312399,0,TT,j60,LBCS_DP,343813,251751,6498,51
30,3,300,False,0,688776,5911630,0,TT,j60,LBCS_DP,410707,434643,74113,380
30,4,9.56507,True,76,84426,471735,63,TT,j60,LBCS_DP,39163,56400,6256,0
30,5,300,False,0,594831,4369532,0,TT,j60,LBCS_DP,376892,143570,16315,85
