group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
28,8,0.00225795,True,53,110,459,33,TT,j30,CP_DP,0,0,0,0
28,9,0.000837201,True,62,44,159,33,TT,j30,CP_DP,0,0,0,0
28,10,0.00169209,True,59,96,372,33,TT,j30,CP_DP,0,0,0,0
29,1,307.503,False,0,11768157,59205614,0,TT,j30,CP_DP,0,0,0,0
29,2,300,False,0,9807344,52954217,0,TT,j30,CP_DP,0,0,0,0
29,3,300,False,0,9197290,48465413,0,TT,j30,CP_DP,0,0,0,0
29,4,300,False,0,10269232,45771520,0,TT,j30,CP_DP,0,0,0,0
29,5,300,False,0,10093732,51147033,0,TT,j30,CP_DP,0,0,0,0
29,6,300,False,0,11451420,56742912,0,TT,j30,CP_DP,0,0,0,0
29,7,300,False,0,11515131,54836605,0,TT,j30,CP_DP,0,0,0,0
29,8,300,False,0,8641256,53791065,0,TT,j30,CP_DP,0,0,0,0
29,9,300,False,0,10395831,55879677,0,TT,j30,CP_DP,0,0,0,0
29,10,300,False,0,14970840,57490234,0,TT,j30,CP_DP,0,0,0,0
30,1,300,False,0,12604383,58949487,0,TT,j30,CP_DP,0,0,0,0
30,2,71.7274,True,68,3522872,14768698,33,TT,j30,CP_DP,0,0,0,0
30,3,82.3774,True,55,5158831,18835253,33,TT,j30,CP_DP,0,0,0,0
30,4,9.66848,True,53,540211,2191753,33,TT,j30,CP_DP,0,0,0,0
30,5,1.27796,True,54,65274,292859,33,TT,j30,CP_DP,0,0,0,0
30,6,278.398,True,62,15368111,61097073,33,TT,j30,CP_DP,0,0,0,0
30,7,2.41176,True,68,138940,575253,33,TT,j30,CP_DP,0,0,0,0
30,8,86.1506,True,46,3577546,17992798,33,TT,j30,CP_DP,0,0,0,0
30,9,8.19696,True,46,351516,1817021,33,TT,j30,CP_DP,0,0,0,0
30,10,106.315,True,53,5291506,23597630,33,TT,j30,CP_DP,0,0,0,0
31,1,0.00558762,True,43,255,1222,33,TT,j30,CP_DP,0,0,0,0
31,2,0.460235,True,63,1835,10677,33,TT,j30,CP_DP,0,0,0,0
31,3,0.00322475,True,58,145,649,33,TT,j30,CP_DP,0,0,0,0
31,4,0.143967,True,50,6393,32007,33,TT,j30,CP_DP,0,0,0,0
31,5,3.42163,True,52,258490,870983,33,TT,j30,CP_DP,0,0,0,0
31,6,0.0032635,True,53,114,646,33,TT,j30,CP_DP,0,0,0,0
31,7,0.00198913,True,61,96,437,33,TT,j30,CP_DP,0,0,0,0
31,8,0.00212702,True,58,103,446,33,TT,j30,CP_DP,0,0,0,0
31,9,30.5417,True,50,1528621,6384701,33,TT,j30,CP_DP,0,0,0,0
31,10,164.328,True,55,8814479,35969164,33,TT,j30,CP_DP,0,0,0,0
32,1,0.000998811,True,61,51,179,33,TT,j30,CP_DP,0,0,0,0
32,2,0.663532,True,60,80,345,33,TT,j30,CP_DP,0,0,0,0
32,3,0.000954786,True,57,63,214,33,TT,j30,CP_DP,0,0,0,0
32,4,0.000825105,True,68,40,158,33,TT,j30,CP_DP,0,0,0,0
32,5,0.00568996,True,54,231,1212,33,TT,j30,CP_DP,0,0,0,0
