group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
23,3,300,False,0,5444670,32804838,0,TT,j90,LBCS_DP,0,0,0,0
23,4,300,False,0,1710921,19437119,0,TT,j90,LBCS_DP,0,0,0,0
23,5,300,False,0,2011927,24000127,0,TT,j90,LBCS_DP,0,0,0,0
23,6,300,False,0,12201745,58904080,0,TT,j90,LBCS_DP,0,0,0,0
23,7,300,False,0,1788883,21650618,0,TT,j90,LBCS_DP,0,0,0,0
23,8,300,False,0,1793831,16972563,0,TT,j90,LBCS_DP,0,0,0,0
23,9,300,False,0,2357125,22223324,0,TT,j90,LBCS_DP,0,0,0,0
23,10,300,False,0,2254417,22629970,0,TT,j90,LBCS_DP,0,0,0,0
24,1,300,False,0,2171743,24826384,0,TT,j90,LBCS_DP,0,0,0,0
24,2,300,False,0,2361945,22107004,0,TT,j90,LBCS_DP,0,0,0,0
24,3,300,False,0,3066575,32409835,0,TT,j90,LBCS_DP,0,0,0,0
24,4,300,False,0,2291907,27724360,0,TT,j90,LBCS_DP,0,0,0,0
24,5,300,False,0,2792024,28588060,0,TT,j90,LBCS_DP,0,0,0,0
24,6,300,False,0,1379895,20389268,0,TT,j90,LBCS_DP,0,0,0,0
24,7,300,False,0,1931567,19875139,0,TT,j90,LBCS_DP,0,0,0,0
24,8,300,False,0,5054726,38514697,0,TT,j90,LBCS_DP,0,0,0,0
24,9,300,False,0,5115462,43738837,0,TT,j90,LBCS_DP,0,0,0,0
24,10,300,False,0,1740184,20932140,0,TT,j90,LBCS_DP,0,0,0,0
25,1,300,False,0,1496382,20574140,0,TT,j90,LBCS_DP,0,0,0,0
25,2,300,False,0,1218435,16448380,0,TT,j90,LBCS_DP,0,0,0,0
25,3,300,False,0,1381535,17054746,0,TT,j90,LBCS_DP,0,0,0,0
25,4,300,False,0,1280434,15807459,0,TT,j90,LBCS_DP,0,0,0,0
25,5,300,False,0,1182435,16257395,0,TT,j90,LBCS_DP,0,0,0,0
25,6,300,False,0,1249414,16267833,0,TT,j90,LBCS_DP,0,0,0,0
25,7,300,False,0,1377527,17083492,0,TT,j90,LBCS_DP,0,0,0,0
25,8,300,False,0,1603095,23270687,0,TT,j90,LBCS_DP,0,0,0,0
25,9,300,False,0,1048666,18386197,0,TT,j90,LBCS_DP,0,0,0,0
25,10,300,False,0,1262813,19921211,0,TT,j90,LBCS_DP,0,0,0,0
26,1,300,False,0,1464378,19002987,0,TT,j90,LBCS_DP,0,0,0,0
26,2,300,False,0,1918399,24157481,0,TT,j90,LBCS_DP,0,0,0,0
26,3,300,False,0,1655262,21358207,0,TT,j90,LBCS_DP,0,0,0,0
26,4,302.038,False,0,1952313,19866015,0,TT,j90,LBCS_DP,0,0,0,0
26,5,300,False,0,1581742,17972577,0,TT,j90,LBCS_DP,0,0,0,0
26,6,300,False,0,2903145,30530691,0,TT,j90,LBCS_DP,0,0,0,0
26,7,300,False,0,1304941,16854077,0,TT,j90,LBCS_DP,0,0,0,0
26,8,300,False,0,1300781,17276118,0,TT,j90,LBCS_DP,0,0,0,0
26,9,300,False,0,1656174,17835262,0,TT,j90,LBCS_DP,0,0,0,0
26,10,300,False,0,1285924,17033662,0,TT,j90,LBCS_DP,0,0,0,0
27,1,300,False,0,2400450,21250969,0,TT,j90,LBCS_DP,0,0,0,0
27,2,300,False,0,1528246,21361350,0,TT,j90,LBCS_DP,0,0,0,0
27,3,300,False,0,1920727,17995522,0,TT,j90,LBCS_DP,0,0,0,0
27,4,300,False,0,1795270,24299175,0,TT,j90,LBCS_DP,0,0,0,0
27,5,300,False,0,2809661,26709295,0,TT,j90,LBCS_DP,0,0,0,0
27,6,301.184,False,0,1810903,21304844,0,TT,j90,LBCS_DP,0,0,0,0
27,7,300,False,0,4043565,38926301,0,TT,j90,LBCS_DP,0,0,0,0
27,8,300,False,0,1113902,17628030,0,TT,j90,LBCS_DP,0,0,0,0
27,9,300,False,0,2631925,28829091,0,TT,j90,LBCS_DP,0,0,0,0
27,10,300,False,0,1553471,18355245,0,TT,j90,LBCS_DP,0,0,0,0
28,1,300,False,0,1607668,17357463,0,TT,j90,LBCS_DP,0,0,0,0
28,2,300,False,0,1583254,19298063,0,TT,j90,LBCS_DP,0,0,0,0
