group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
16,7,0.0005401,True,82,63,198,63,TT2,j60,LBMAX_DP,0,0,0,181
16,8,0.000894852,True,68,65,336,63,TT2,j60,LBMAX_DP,0,0,0,235
16,9,0.000796492,True,54,63,281,63,TT2,j60,LBMAX_DP,0,0,0,216
16,10,0.000698777,True,68,63,263,63,TT2,j60,LBMAX_DP,0,0,0,222
17,1,23.4416,True,86,2823927,11174949,63,TT2,j60,LBMAX_DP,5813954,286110,0,7433830
17,2,192.883,True,69,21449076,87754638,63,TT2,j60,LBMAX_DP,39961185,3566389,0,69029990
17,3,110.039,True,89,9682876,45116043,63,TT2,j60,LBMAX_DP,27042123,1389698,0,24617916
17,4,70.034,True,71,8526304,37761187,63,TT2,j60,LBMAX_DP,19408651,471066,0,27263746
17,5,31.6791,True,59,3412584,13592421,63,TT2,j60,LBMAX_DP,6665201,641923,0,9831737
17,6,11.027,True,69,1393328,5531210,63,TT2,j60,LBMAX_DP,2297694,138338,0,5517086
17,7,1.11584,True,83,134459,568416,63,TT2,j60,LBMAX_DP,160019,14559,0,429226
17,8,300,False,0,18291990,85680873,0,TT2,j60,LBMAX_DP,52550822,2379911,0,49775957
17,9,22.0698,True,76,2476174,11351821,63,TT2,j60,LBMAX_DP,5726249,15028,0,8855393
17,10,107.181,True,72,11450277,45681142,63,TT2,j60,LBMAX_DP,21483694,3303844,0,35425504
18,1,171.518,True,81,17963126,84229182,63,TT2,j60,LBMAX_DP,42877654,3079,0,52099224
18,2,0.12781,True,69,17792,70121,63,TT2,j60,LBMAX_DP,13670,0,0,46112
18,3,0.0181839,True,77,1720,9438,63,TT2,j60,LBMAX_DP,2376,0,0,4497
18,4,22.0185,True,71,2089871,11476918,63,TT2,j60,LBMAX_DP,4946387,3,0,9077095
18,5,0.0862054,True,80,13543,48452,63,TT2,j60,LBMAX_DP,12344,2,0,28843
18,6,8.77777,True,61,953149,4793044,63,TT2,j60,LBMAX_DP,1635976,0,0,3765885
18,7,109.878,True,93,13521832,48899555,63,TT2,j60,LBMAX_DP,22568647,1600117,0,45713726
18,8,0.278377,True,78,40559,162582,63,TT2,j60,LBMAX_DP,54443,0,0,75441
18,9,0.00432917,True,69,324,1897,63,TT2,j60,LBMAX_DP,78,0,0,739
18,10,0.0900971,True,97,13493,53352,63,TT2,j60,LBMAX_DP,13119,0,0,31192
19,1,0.250939,True,62,33427,141471,63,TT2,j60,LBMAX_DP,28288,0,0,131595
19,2,0.000691393,True,83,63,270,63,TT2,j60,LBMAX_DP,0,0,0,155
19,3,132.386,True,83,13106427,56647008,63,TT2,j60,LBMAX_DP,32463417,1192077,0,38931468
19,4,0.000756364,True,67,66,303,63,TT2,j60,LBMAX_DP,0,0,0,249
19,5,0.00073692,True,73,75,306,63,TT2,j60,LBMAX_DP,0,0,0,203
19,6,18.4316,True,69,2392337,9463449,63,TT2,j60,LBMAX_DP,3649461,405516,0,3777104
19,7,0.186521,True,60,22235,99403,63,TT2,j60,LBMAX_DP,29079,0,0,73596
19,8,174.617,True,87,21089857,96625563,63,TT2,j60,LBMAX_DP,51626840,1515922,0,59112551
19,9,0.335199,True,69,49217,185375,63,TT2,j60,LBMAX_DP,50709,5481,0,159117
19,10,0.000590746,True,78,63,222,63,TT2,j60,LBMAX_DP,0,0,0,164
20,1,0.000936682,True,60,84,381,63,TT2,j60,LBMAX_DP,0,0,0,203
20,2,0.000594144,True,78,64,231,63,TT2,j60,LBMAX_DP,0,0,0,151
20,3,0.140247,True,69,17953,81387,63,TT2,j60,LBMAX_DP,29833,0,0,60357
20,4,0.000762193,True,86,63,326,63,TT2,j60,LBMAX_DP,0,0,0,170
20,5,0.000652286,True,71,63,269,63,TT2,j60,LBMAX_DP,0,0,0,173
20,6,0.000827912,True,97,83,379,63,TT2,j60,LBMAX_DP,0,0,0,160
20,7,0.000575331,True,74,63,237,63,TT2,j60,LBMAX_DP,0,0,0,147
20,8,0.00065927,True,65,63,263,63,TT2,j60,LBMAX_DP,0,0,0,186
20,9,0.00263584,True,74,416,1509,63,TT2,j60,LBMAX_DP,210,0,0,497
20,10,0.000702837,True,70,63,289,63,TT2,j60,LBMAX_DP,0,0,0,194
21,1,5.58987,True,103,615959,2221128,63,TT2,j60,LBMAX_DP,994901,68789,0,1427727
21,2,67.9743,True,108,5502400,22507488,63,TT2,j60,LBMAX_DP,10398579,539818,0,13726466
21,3,300,False,0,19177445,80499965,0,TT2,j60,LBMAX_DP,41548760,1646118,0,71318400
21,4,92.3225,True,95,7840548,30230100,63,TT2,j60,LBMAX_DP,15176753,819322,0,23881750
21,5,300,False,0,20143512,86232623,0,TT2,j60,LBMAX_DP,40493885,3527838,0,66840883
21,6,31.4328,True,84,2481934,10776553,63,TT2,j60,LBMAX_DP,5661538,263029,0,6615552
21,7,38.1313,True,103,3632132,13601437,63,TT2,j60,LBMAX_DP,7502733,383342,0,10541600
21,8,37.0367,True,110,3625161,13938783,63,TT2,j60,LBMAX_DP,7288036,380922,0,9697487
21,9,300,False,0,16131559,77719720,0,TT2,j60,LBMAX_DP,33237075,1728014,0,68111943
21,10,133.271,True,80,10172319,36812517,63,TT2,j60,LBMAX_DP,17502023,1319471,0,28180935
22,1,2.00847,True,64,220887,893035,63,TT2,j60,LBMAX_DP,312482,59855,0,382504
22,2,0.00240655,True,83,166,938,63,TT2,j60,LBMAX_DP,2,0,0,446
22,3,9.21015,True,70,726537,3420241,63,TT2,j60,LBMAX_DP,957391,145,0,2077146
22,4,300,False,0,13325138,60096555,0,TT2,j60,LBMAX_DP,24368581,2673456,0,38331557
22,5,0.97238,True,76,117316,482960,63,TT2,j60,LBMAX_DP,167957,37,0,285723
22,6,20.8973,True,79,2176508,9859877,63,TT2,j60,LBMAX_DP,4993226,1972,0,5685617
22,7,300,False,0,13684936,76666736,0,TT2,j60,LBMAX_DP,22972880,2194,0,52321745
22,8,1.17897,True,59,93656,481863,63,TT2,j60,LBMAX_DP,116799,0,0,284309
22,9,0.0011347,True,65,89,425,63,TT2,j60,LBMAX_DP,0,0,0,348
22,10,231.856,True,70,14245042,73837206,63,TT2,j60,LBMAX_DP,29511750,11797,0,63950341
23,1,0.000855811,True,75,71,311,63,TT2,j60,LBMAX_DP,2,0,0,193
